wpm,accuracy,mistakes,backspaces,consistency,typing_time,level
70,70,6,7,68,71.1209926,Professional
29,67,12,4,96,80.09982228,Advanced
33,75,11,1,78,116.4088847,Advanced
63,100,13,10,89,59.2085531,Intermediate
18,69,2,1,88,82.53261052,Advanced
41,76,17,0,82,80.33594468,Advanced
38,76,16,1,84,96.24529379,Beginner
55,80,14,2,78,59.31822905,Professional
71,74,10,4,74,79.80771174,Professional
68,91,10,3,81,62.09272948,Intermediate
57,82,15,2,79,63.44502789,Professional
28,77,0,13,58,124.7222408,Advanced
50,81,11,9,98,46.53138426,Beginner
78,68,3,5,73,110.9972932,Professional
63,74,0,0,82,54.79684318,Beginner
35,82,8,9,65,104.4042737,Advanced
66,66,10,8,88,97.69392022,Beginner
73,96,6,0,70,55.13014481,Intermediate
17,70,1,6,79,90.84487004,Advanced
61,76,14,3,76,59.73518843,Professional
36,78,7,10,63,102.2756552,Advanced
67,76,9,4,74,77.38888999,Professional
69,75,3,5,84,55.99273184,Beginner
75,87,9,0,80,103.2406073,Professional
28,65,11,0,91,60.07925258,Advanced
27,73,3,6,74,101.9933295,Advanced
61,94,7,11,86,123.9350441,Intermediate
74,99,9,2,70,74.28266148,Intermediate
50,74,11,1,80,89.15718411,Beginner
76,68,2,6,72,109.4942889,Professional
76,73,5,9,88,71.65447893,Beginner
46,82,17,4,73,67.12523764,Professional
59,76,8,7,71,66.41369303,Professional
48,85,9,8,68,47.50511637,Professional
67,77,6,8,65,70.56276102,Professional
54,91,0,3,83,49.91706575,Intermediate
84,78,2,6,83,49.94693516,Beginner
68,63,5,1,70,107.2002794,Beginner
59,98,8,8,88,49.06033331,Intermediate
26,76,1,15,61,79.88325597,Advanced
17,76,5,14,66,76.15544365,Advanced
76,100,11,6,71,116.4708941,Intermediate
54,66,17,6,84,129.1548115,Beginner
30,56,7,1,99,63.98881763,Advanced
65,87,3,8,91,55.5714362,Beginner
77,58,3,9,67,88.58978838,Professional
82,82,3,12,89,64.85968794,Beginner
65,74,10,2,78,79.79377974,Professional
75,95,14,10,80,100.682361,Intermediate
62,68,6,1,78,84.01772605,Beginner
62,85,2,3,84,55.48269891,Beginner
36,58,11,3,94,68.83843231,Advanced
68,81,0,2,82,61.41031989,Beginner
67,93,7,3,72,80.87120464,Professional
69,77,2,1,76,65.86729661,Beginner
33,69,3,7,76,74.55658231,Advanced
59,70,8,7,72,72.99897532,Professional
72,97,10,4,74,75.01432837,Intermediate
48,78,9,14,55,91.74128482,Advanced
75,74,9,2,77,97.6536592,Professional
78,76,4,3,75,109.080759,Professional
65,61,2,9,70,84.65459793,Professional
69,77,3,6,85,53.68492446,Beginner
57,93,2,5,85,62.94659157,Intermediate
75,97,11,4,73,81.20308348,Intermediate
62,81,18,0,78,54.22909119,Professional
63,72,8,6,72,70.88816072,Professional
17,68,1,6,81,82.94835678,Advanced
61,85,5,5,73,82.73121427,Professional
68,73,10,9,88,97.29947001,Beginner
75,61,2,7,72,101.0330504,Professional
65,71,8,5,83,87.05317376,Beginner
39,70,11,4,80,55.45790301,Advanced
80,78,3,10,88,66.45540134,Beginner
65,94,7,5,82,54.21489811,Intermediate
70,96,6,1,70,84.90203537,Intermediate
80,100,13,4,72,66.93327324,Intermediate
45,85,13,9,98,50.56358206,Beginner
70,82,10,3,72,72.28189236,Professional
59,85,16,2,74,47.09314011,Professional
71,80,4,7,87,53.67807185,Beginner
75,59,5,7,73,100.304516,Professional
60,69,10,7,70,53.06317039,Professional
62,66,8,5,85,83.6475066,Beginner
70,64,7,5,76,97.76685434,Professional
51,91,11,13,100,58.06946279,Intermediate
65,99,10,7,84,51.92687325,Intermediate
75,90,9,2,72,84.51434032,Professional
65,97,6,6,76,107.1165806,Intermediate
87,58,0,2,71,103.9005715,Beginner
20,68,2,7,77,96.25794564,Advanced
35,64,11,1,93,84.06826951,Advanced
60,62,6,8,74,84.40969559,Professional
53,91,12,2,76,58.98976881,Professional
65,62,10,4,82,106.4253084,Beginner
51,83,15,1,81,66.4842747,Professional
72,100,6,2,65,113.4024876,Intermediate
101,93,13,7,55,45.80849444,Intermediate
86,97,7,3,55,116.5046841,Intermediate
87,79,6,1,82,127.8501996,Professional
25,71,1,8,77,67.11179438,Advanced
66,60,9,8,70,63.37756504,Professional
52,91,20,1,74,69.82708611,Professional
57,68,13,8,92,87.61432426,Beginner
27,75,3,9,73,70.84898073,Advanced
67,77,5,8,91,46.54455139,Beginner
26,60,6,2,97,66.14044875,Advanced
27,69,11,3,95,75.69864288,Advanced
75,100,11,6,73,93.68836877,Intermediate
15,60,3,3,88,81.18605645,Advanced
68,92,9,5,77,93.68877642,Intermediate
47,72,12,8,68,79.51673566,Advanced
53,95,6,10,92,74.8134726,Intermediate
52,96,13,2,75,50.58577307,Professional
50,64,9,8,74,60.96525709,Professional
24,73,5,3,80,104.8685518,Advanced
58,75,5,10,66,66.60185362,Professional
71,68,0,1,77,62.50092584,Beginner
70,100,16,13,88,77.51897436,Intermediate
23,67,0,8,79,54.30473732,Advanced
25,62,6,1,95,67.44846591,Advanced
55,78,13,8,92,80.23239932,Beginner
28,75,7,5,79,74.45999705,Advanced
84,100,5,5,55,77.91046101,Intermediate
68,74,5,3,79,78.25064645,Beginner
52,70,18,8,90,116.1206398,Beginner
63,100,11,11,85,105.3068255,Intermediate
53,74,12,5,77,63.46806399,Professional
40,75,12,6,72,79.71419855,Advanced
78,99,11,3,71,78.80258928,Intermediate
58,80,18,1,84,60.05346242,Professional
69,79,8,8,86,83.26722694,Beginner
68,100,7,3,72,92.97707419,Intermediate
59,90,10,11,94,53.2543431,Intermediate
74,97,8,4,77,55.54729909,Intermediate
71,85,7,11,90,67.94567106,Professional
18,70,0,6,81,76.83511389,Advanced
58,85,19,12,55,67.309775,Advanced
62,85,9,3,75,73.65568814,Professional
26,67,5,3,88,55.10605568,Advanced
75,75,8,9,84,99.86489339,Beginner
51,74,18,5,69,88.5761349,Advanced
49,74,6,10,68,55.00147057,Professional
72,79,2,6,86,47.67820085,Beginner
62,92,12,13,90,109.4626078,Intermediate
68,68,13,3,77,80.76433574,Professional
71,72,5,8,88,65.12785461,Beginner
74,59,9,0,63,162.1820119,Beginner
84,64,1,7,70,115.5575588,Professional
83,65,4,10,87,79.41578321,Beginner
34,80,6,11,64,86.24991553,Advanced
59,100,9,5,66,45.97970543,Professional
32,75,7,8,73,69.92533629,Advanced
80,76,0,6,84,45.72059171,Beginner
50,91,5,10,96,54.03742212,Intermediate
77,93,8,1,70,66.04649097,Intermediate
24,66,1,4,82,80.70156772,Advanced
67,74,6,8,67,75.71997901,Professional
65,67,7,2,80,85.69587407,Beginner
67,73,8,2,78,94.31013702,Professional
25,70,2,5,77,101.149778,Advanced
45,90,13,14,55,77.93017916,Advanced
64,77,6,7,69,77.48070305,Professional
44,87,12,12,55,103.2396321,Advanced
56,84,11,6,71,52.27628451,Professional
30,74,8,3,79,89.26098279,Advanced
65,97,7,8,80,98.62236722,Intermediate
56,75,6,0,73,89.85907761,Beginner
64,83,12,10,88,93.96130851,Beginner
50,97,17,3,71,66.67383882,Professional
71,100,9,5,75,88.84288723,Intermediate
63,54,3,11,69,80.68986436,Professional
74,69,1,3,80,45.61793506,Beginner
72,62,5,3,78,94.0698791,Beginner
42,80,1,11,100,50.91575631,Intermediate
47,91,3,10,96,64.40910983,Intermediate
27,74,0,11,67,87.21463977,Advanced
29,68,11,2,94,74.78098036,Advanced
48,78,10,2,84,72.59147597,Beginner
53,73,11,5,88,78.33658622,Beginner
69,50,11,6,75,75.50308537,Professional
37,77,7,11,64,84.56571469,Advanced
64,68,6,6,72,76.49634368,Professional
37,81,1,6,99,58.8699153,Intermediate
73,74,8,5,72,83.89177742,Professional
32,79,13,2,81,78.3450324,Advanced
39,76,10,8,72,53.77781434,Advanced
29,64,7,0,90,80.29870354,Advanced
71,66,7,5,81,100.5141531,Beginner
59,100,10,14,91,108.837141,Intermediate
63,61,14,7,86,121.5242162,Beginner
79,90,9,1,70,62.57483775,Intermediate
32,69,7,3,79,94.00664874,Advanced
25,76,3,7,73,89.49615314,Advanced
54,80,10,6,91,58.68657069,Beginner
29,76,8,5,79,71.33220853,Advanced
63,77,10,10,92,74.66057021,Beginner
61,91,7,5,87,67.63316758,Intermediate
69,92,9,6,80,76.22530148,Intermediate
67,100,10,10,80,113.9470425,Intermediate
58,73,8,1,80,86.09510455,Beginner
62,70,7,6,73,78.52511411,Professional
71,70,11,6,78,132.6873118,Beginner
26,71,6,3,84,69.10876084,Advanced
28,78,4,9,67,111.5552929,Advanced
73,75,6,6,70,83.75166022,Professional
45,77,14,7,70,69.20828623,Advanced
42,72,13,4,78,65.56174001,Advanced
83,67,2,7,69,107.1569641,Professional
55,100,10,14,93,101.6779973,Intermediate
55,71,13,3,78,63.71780953,Professional
60,81,2,0,79,45.02689783,Beginner
52,76,14,5,75,49.21294381,Professional
55,69,16,8,89,115.4032394,Beginner
50,57,14,6,78,59.42587055,Professional
73,100,12,9,75,120.9944394,Intermediate
18,73,1,8,77,80.9791183,Beginner
65,96,6,4,77,82.88036081,Intermediate
81,100,12,6,66,132.5621233,Intermediate
53,93,7,11,93,76.29254561,Intermediate
61,74,12,4,75,66.58562776,Professional
56,89,14,1,77,57.75627159,Professional
72,97,6,3,70,90.73927755,Intermediate
65,84,9,3,77,90.13840156,Professional
21,75,3,5,81,77.06993149,Advanced
56,72,3,12,63,58.92318244,Professional
65,100,6,6,74,129.7431033,Intermediate
77,93,12,4,77,45.02279022,Intermediate
69,61,8,7,71,73.59823222,Professional
39,85,9,12,55,142.1119602,Advanced
64,76,10,4,74,72.64083482,Professional
76,98,10,5,73,80.53396054,Intermediate
79,100,12,6,69,112.4299273,Intermediate
58,98,8,9,86,88.62974982,Intermediate
59,67,4,10,69,77.90799253,Professional
49,98,4,10,89,103.0166438,Intermediate
58,64,7,0,79,87.19040597,Beginner
66,60,1,11,68,92.19114742,Professional
45,76,12,8,66,81.75890644,Advanced
54,69,14,4,82,113.0603379,Beginner
40,73,11,7,74,61.97529996,Advanced
48,94,2,7,88,82.09539571,Intermediate
73,63,8,0,68,138.6670869,Beginner
54,87,2,4,83,74.1180725,Intermediate
70,76,11,3,75,86.01130584,Professional
33,74,4,9,66,109.0069154,Advanced
64,70,13,3,78,73.25228896,Professional
23,70,2,3,79,119.2260504,Advanced
74,70,2,10,64,87.15200342,Professional
56,76,14,2,81,68.0000069,Professional
60,80,12,6,84,100.0197219,Beginner
62,67,13,5,81,123.1599096,Beginner
66,50,7,9,71,74.17513131,Professional
42,82,11,11,61,85.5234679,Advanced
64,70,1,9,70,91.08725337,Professional
54,91,4,6,87,65.5928055,Advanced
67,69,9,6,83,94.69812975,Beginner
75,68,3,5,81,73.42489011,Beginner
46,76,10,12,62,68.34209489,Advanced
73,100,6,3,66,117.5261039,Intermediate
35,63,9,1,87,62.20534448,Advanced
75,98,14,8,81,75.75521871,Intermediate
38,72,9,6,71,92.53831259,Advanced
57,89,3,5,82,79.88243434,Intermediate
74,100,8,3,68,105.3286258,Intermediate
55,65,10,0,76,99.71939507,Beginner
69,68,9,4,79,108.0237972,Beginner
61,73,3,10,66,75.86620314,Professional
24,74,2,7,73,104.7536501,Advanced
67,66,7,1,75,102.1789013,Beginner
35,73,12,2,83,66.24736328,Advanced
74,72,9,3,75,88.55853331,Professional
60,61,11,6,74,65.02566092,Professional
46,91,20,6,65,94.95368291,Advanced
74,73,8,3,76,94.95777432,Professional
56,76,13,8,91,85.31498903,Beginner
71,80,2,6,86,46.49388122,Beginner
61,92,2,1,70,110.948921,Intermediate
70,95,7,3,73,91.79008798,Intermediate
33,80,6,10,65,91.55155111,Advanced
65,83,3,7,90,60.02538412,Beginner
39,70,8,6,72,101.7355338,Advanced
60,90,16,1,83,73.32820765,Beginner
60,100,5,7,79,112.1939713,Intermediate
23,69,4,0,86,100.2483881,Advanced
74,73,8,5,73,93.70533719,Professional
44,71,14,8,69,68.42134891,Professional
31,76,8,5,75,96.34629817,Advanced
83,70,1,9,86,61.79302062,Beginner
73,74,4,6,70,90.60320747,Professional
63,76,8,4,82,81.07557692,Beginner
82,73,2,11,89,62.28286041,Beginner
49,81,15,9,61,99.45504661,Advanced
74,70,8,9,85,96.68532985,Beginner
65,71,7,7,70,72.49620019,Professional
58,100,9,12,87,114.4079711,Intermediate
59,93,5,3,80,58.01827789,Intermediate
40,79,9,10,64,84.91112016,Advanced
12,62,5,3,87,93.22993791,Advanced
79,95,7,3,64,46.66256929,Professional
50,88,18,0,80,47.5836074,Professional
78,74,4,10,89,62.34836387,Beginner
74,75,5,11,93,53.98334337,Beginner
27,74,1,9,69,103.5403083,Advanced
74,68,2,2,77,73.93718978,Beginner
66,100,8,6,78,85.43882661,Intermediate
68,80,9,6,68,66.08817434,Professional
34,66,6,3,79,90.13676247,Advanced
68,100,7,6,75,102.7213085,Intermediate
62,76,9,8,91,72.35977303,Beginner
68,100,15,12,86,91.33890394,Intermediate
80,50,1,7,75,127.4114584,Professional
75,87,10,0,80,96.69534796,Professional
43,95,7,16,100,74.03629001,Intermediate
54,82,12,5,84,90.69727256,Beginner
64,64,8,7,72,70.41909738,Professional
62,96,8,8,86,62.15492077,Intermediate
67,95,10,6,80,76.63321628,Intermediate
45,75,11,8,64,109.9286267,Advanced
64,73,8,7,88,74.56086118,Beginner
55,95,7,11,91,88.08321692,Professional
58,100,2,4,74,121.6759899,Intermediate
57,97,4,6,86,47.67286354,Intermediate
73,75,9,2,77,91.42441026,Professional
59,80,12,11,97,66.00587485,Beginner
36,77,10,6,74,70.26585595,Advanced
69,93,6,0,74,54.67663436,Intermediate
52,72,12,4,86,88.36377087,Beginner
85,87,5,2,74,106.4863658,Professional
42,72,10,7,69,81.13663318,Advanced
62,62,5,8,72,88.59646571,Intermediate
57,100,9,10,90,68.08195763,Intermediate
77,94,9,1,70,56.91921156,Intermediate
33,70,10,2,87,50.53084702,Advanced
32,65,8,0,87,82.10159104,Advanced
31,68,11,2,79,92.82623038,Advanced
44,69,11,8,74,50.39683034,Advanced
59,91,7,7,89,52.83833859,Intermediate
69,65,6,6,74,96.02798595,Professional
31,73,5,6,73,93.90750734,Advanced
89,63,4,8,79,109.5946213,Beginner
73,64,7,7,85,88.65608259,Beginner
19,64,3,0,93,80.64964328,Advanced
51,69,12,6,75,52.634044,Professional
67,79,6,5,73,88.08025458,Professional
28,68,1,8,74,85.07547869,Advanced
30,76,4,8,70,97.23758884,Advanced
65,62,0,10,70,105.2533122,Professional
39,80,9,9,61,123.7528653,Advanced
45,90,5,13,100,79.46080288,Intermediate
70,71,8,9,89,80.47735877,Beginner
62,83,9,4,75,77.22678596,Professional
36,73,7,7,70,101.8958057,Advanced
62,70,3,9,70,87.78577245,Professional
55,100,8,14,86,150.9652769,Intermediate
57,81,12,3,76,59.7734616,Professional
76,94,9,4,69,105.7957536,Intermediate
63,95,3,2,76,67.90873681,Intermediate
68,100,4,3,69,112.8572641,Intermediate
73,75,4,5,80,81.8833186,Beginner
77,52,0,9,72,115.2131765,Professional
49,77,16,10,60,84.09964893,Advanced
62,73,3,3,85,46.60613306,Beginner
58,62,14,1,75,139.2250633,Beginner
44,77,11,12,64,52.51921942,Advanced
56,55,1,10,76,107.0475779,Professional
80,99,8,1,62,68.56856678,Intermediate
77,70,7,8,82,103.6514065,Beginner
67,73,9,4,76,82.85787067,Professional
68,98,6,3,73,94.24030897,Intermediate
64,94,9,7,87,48.89339037,Intermediate
36,89,11,10,62,93.70100088,Advanced
69,97,0,3,62,86.79832971,Intermediate
80,96,7,0,59,109.0413228,Intermediate
76,68,4,6,83,76.24061973,Beginner
59,69,7,5,85,76.09945594,Beginner
58,95,6,8,82,108.4178537,Intermediate
21,64,3,8,79,59.79328901,Advanced
89,68,0,6,71,129.3291114,Beginner
28,76,6,6,77,72.19983599,Advanced
56,75,11,5,86,84.56949099,Beginner
27,73,6,4,80,80.80465503,Advanced
60,94,2,2,76,85.54234998,Intermediate
23,69,2,4,82,84.9339864,Advanced
41,77,15,3,75,84.93613276,Advanced
56,75,13,3,78,60.08944258,Professional
70,94,9,5,79,71.34791368,Intermediate
47,86,20,1,79,54.61781043,Professional
30,75,6,5,74,110.3838636,Advanced
63,93,6,10,92,45.57110203,Beginner
48,94,7,10,91,90.12179349,Intermediate
86,96,13,0,63,66.02013578,Intermediate
60,98,9,10,88,74.84294528,Intermediate
51,81,16,11,61,58.62035608,Advanced
75,70,9,8,82,111.5247866,Beginner
50,100,11,16,100,77.77450246,Intermediate
17,75,2,9,73,89.70773128,Advanced
82,87,8,3,70,88.73940614,Professional
63,72,11,4,79,115.1353357,Beginner
61,99,7,6,83,66.39808965,Intermediate
58,69,7,0,76,88.80060409,Beginner
69,80,4,11,97,62.58849948,Beginner
31,75,9,3,79,89.26713557,Advanced
71,96,10,8,76,111.1512989,Intermediate
75,97,13,8,79,91.88893226,Intermediate
51,74,7,3,91,51.93273593,Beginner
60,97,10,11,94,50.70168428,Intermediate
39,90,18,1,82,48.49868397,Professional
36,93,3,12,100,67.31819139,Intermediate
23,66,1,4,82,92.94560106,Intermediate
28,60,4,0,88,81.68876486,Advanced
96,73,3,2,74,128.4377994,Professional
82,68,3,7,69,106.7609209,Professional
79,50,3,12,67,122.4278938,Professional
72,98,12,8,78,98.77159194,Intermediate
75,56,11,3,78,93.58581643,Professional
44,69,11,6,74,70.19899106,Advanced
88,100,13,3,61,114.1437259,Intermediate
68,74,5,7,89,56.04606958,Beginner
82,97,0,7,55,123.4907106,Intermediate
82,79,0,6,81,53.53301892,Beginner
51,92,0,4,82,88.42397912,Intermediate
59,82,11,4,75,68.7416243,Professional
38,80,13,5,72,89.56906811,Advanced
73,100,12,5,73,95.05624972,Intermediate
64,97,6,8,79,113.6689545,Intermediate
67,95,0,3,64,76.21634238,Intermediate
53,98,4,10,90,83.35854112,Intermediate
66,76,6,3,79,80.7917611,Beginner
58,67,16,10,93,107.2962293,Beginner
40,68,10,5,76,68.69966942,Advanced
58,73,12,4,82,104.4109106,Beginner
70,61,3,10,67,83.28902466,Professional
65,94,5,4,80,62.12876086,Intermediate
79,66,2,4,79,79.69582941,Beginner
81,100,10,1,65,75.96142487,Intermediate
17,54,0,2,99,77.65419094,Advanced
80,95,9,0,62,106.2328528,Intermediate
73,75,7,13,96,64.24637447,Beginner
63,78,10,11,96,63.19294934,Beginner
68,62,8,4,81,102.8948745,Beginner
63,62,9,6,76,86.97637574,Professional
29,85,2,15,56,98.85492027,Advanced
51,88,2,4,89,55.82782366,Intermediate
22,68,1,7,76,90.45797625,Advanced
79,100,16,9,77,92.06286655,Intermediate
56,80,11,5,85,86.27721008,Beginner
78,68,6,4,74,101.3462683,Professional
58,75,9,7,69,53.01698932,Professional
57,74,14,7,88,103.0924777,Beginner
35,83,7,12,61,90.92360052,Advanced
81,100,14,8,72,119.4024975,Intermediate
63,71,7,6,72,76.76641349,Professional
60,96,5,5,82,71.52040862,Intermediate
75,54,2,9,70,100.1257736,Professional
72,74,9,9,87,92.53780245,Beginner
61,86,20,11,56,65.64052067,Advanced
85,99,10,1,59,124.871825,Intermediate
48,98,6,9,95,48.49376256,Intermediate
26,68,3,4,82,70.53101265,Advanced
35,66,13,2,94,51.45095407,Advanced
32,74,9,4,80,74.98779432,Advanced
61,83,10,10,93,62.50607635,Beginner
69,89,11,5,82,51.19692774,Intermediate
70,87,12,1,75,76.68907906,Professional
30,81,1,14,56,116.6809238,Advanced
50,82,15,10,95,77.70255134,Beginner
73,66,10,6,79,128.5490905,Beginner
15,60,2,1,92,77.28458915,Advanced
79,100,11,5,68,112.3055626,Intermediate
59,66,7,8,72,71.36682249,Professional
34,72,12,0,83,84.10044877,Advanced
82,81,7,2,75,103.903011,Professional
27,70,6,2,82,93.80715806,Advanced
69,59,5,8,71,84.80409085,Professional
69,73,5,4,81,81.16056567,Beginner
58,55,7,11,69,73.90624525,Professional
77,76,12,1,78,92.30111949,Professional
25,72,2,7,77,71.97393946,Advanced
80,81,0,5,81,49.84278269,Beginner
26,64,5,0,90,71.03704979,Advanced
61,98,7,7,80,110.6346329,Intermediate
67,78,3,8,67,79.91715114,Professional
65,71,11,8,87,98.5726195,Beginner
70,79,10,5,70,69.24458901,Professional
23,61,4,0,96,47.44058261,Advanced
33,72,7,5,74,93.64722584,Advanced
23,64,0,1,90,82.5023299,Advanced
22,66,1,7,78,77.65697786,Advanced
67,59,12,5,77,77.99088227,Professional
37,79,11,6,72,91.22284122,Advanced
57,65,14,5,75,53.27056977,Professional
90,97,9,6,56,55.78285343,Intermediate
68,95,10,6,83,45.31823325,Intermediate
10,58,2,3,100,80.07818187,Advanced
60,68,13,8,89,103.2627627,Beginner
59,98,5,7,81,103.0735041,Intermediate
58,99,4,9,80,134.4236821,Intermediate
50,86,6,2,86,45.32386555,Beginner
26,74,3,7,74,89.32811949,Advanced
18,75,2,10,73,81.19158821,Advanced
59,75,5,2,82,57.64085554,Beginner
74,80,1,6,70,103.444629,Professional
76,63,6,5,79,102.7887282,Beginner
84,69,9,0,83,124.2742615,Professional
65,63,2,10,68,85.22060255,Professional
35,61,14,5,98,69.04968815,Advanced
38,67,9,3,81,67.41544969,Advanced
34,66,12,1,88,93.68294962,Beginner
74,98,12,9,83,84.07345038,Intermediate
56,70,9,7,73,66.61696584,Professional
69,98,9,6,75,110.8749761,Intermediate
56,85,6,4,86,50.10739043,Beginner
67,79,7,5,70,72.05662206,Advanced
44,76,17,5,73,70.82496904,Advanced
47,69,14,3,75,80.31015323,Advanced
67,60,7,7,74,85.38000697,Professional
26,68,6,0,86,99.39039936,Advanced
80,51,2,8,69,93.88734088,Professional
83,97,10,1,66,68.58898938,Intermediate
80,67,2,5,81,75.17817972,Beginner
38,73,7,8,67,108.1098789,Advanced
72,100,8,3,71,82.25366299,Intermediate
96,97,10,2,55,121.4085155,Intermediate
45,91,3,11,97,71.23894764,Intermediate
64,92,9,3,73,67.72354168,Professional
79,85,3,16,100,62.71828629,Beginner
71,70,9,5,71,74.06734115,Professional
66,98,8,6,77,98.66043226,Intermediate
24,73,3,4,78,107.655981,Advanced
74,71,3,6,79,83.13698985,Beginner
83,95,10,0,61,95.98485378,Intermediate
29,71,6,8,75,56.33498486,Advanced
51,78,14,9,94,80.14416627,Beginner
